median,lci,uci,current_uncontrolled,insurance_loss,state,scenario,disease
3590.282443605014,3590.282443605014,3590.282443605014,949046.0518850548,167379.1349,Kentucky,Limited_Exemption,hypertension
1004.274809399998,1004.274809399998,1004.274809399998,199966.22497912525,167379.1349,Kentucky,Limited_Exemption,cholesterol
3551.325400763919,3544.350341397263,3559.0842270349685,62334.13279761289,196488.5496,Louisiana,Limited_Exemption,diabetes
4214.679388919962,4214.679388919962,4214.679388919962,961903.4442381839,196488.5496,Louisiana,Limited_Exemption,hypertension
1178.9312976000074,1178.9312976000074,1178.9312976000074,202675.3076488481,196488.5496,Louisiana,Limited_Exemption,cholesterol
709.1227810715827,706.9274923954812,711.5744750945414,18875.922962790868,38625.9542,Maine,Limited_Exemption,diabetes
828.5267175899935,828.5267175899935,828.5267175899935,291282.0712535602,38625.9542,Maine,Limited_Exemption,hypertension
231.75572519999696,231.75572519999696,231.75572519999696,61373.81434439562,38625.9542,Maine,Limited_Exemption,cholesterol
3115.9229306148336,3111.2134999429086,3121.152127943301,85962.6384286562,167938.9313,Maryland,Limited_Exemption,diabetes
3602.2900763850193,3602.2900763850193,3602.2900763850193,1326524.5583635138,167938.9313,Maryland,Limited_Exemption,hypertension
1007.6335878000245,1007.6335878000245,1007.6335878000245,279501.8300230815,167938.9313,Maryland,Limited_Exemption,cholesterol
3777.866332174497,3774.1239214084153,3782.0135831787547,100755.37579394618,195928.7532,Massachusetts,Limited_Exemption,diabetes
4202.671756139956,4202.671756139956,4202.671756139956,1554797.3261516336,195928.7532,Massachusetts,Limited_Exemption,hypertension
1175.572519199981,1175.572519199981,1175.572519199981,327599.43661388935,195928.7532,Massachusetts,Limited_Exemption,cholesterol
5565.078933495024,5559.322039880339,5571.460157372863,138568.50488756527,297251.9084,Michigan,Limited_Exemption,diabetes
6376.053435179871,6376.053435179871,6376.053435179871,2138307.1542368364,297251.9084,Michigan,Limited_Exemption,hypertension
1783.511450399994,1783.511450399994,1783.511450399994,450546.32346796215,297251.9084,Michigan,Limited_Exemption,cholesterol
2131.7310070459935,2129.0817566430887,2134.6696422090604,78598.56251508993,113078.8804,Minnesota,Limited_Exemption,diabetes
2425.5419845799915,2425.5419845799915,2425.5419845799915,1212886.497369071,113078.8804,Minnesota,Limited_Exemption,hypertension
678.4732823999948,678.4732823999948,678.4732823999948,255558.0245292691,113078.8804,Minnesota,Limited_Exemption,cholesterol
2013.4952849292895,2009.589360710468,2017.8400461179565,83896.48989740215,112519.084,Missouri,Limited_Exemption,diabetes
2413.5343518001027,2413.5343518001027,2413.5343518001027,1294640.9771003595,112519.084,Missouri,Limited_Exemption,hypertension
675.1145039999974,675.1145039999974,675.1145039999974,272783.8848070992,112519.084,Missouri,Limited_Exemption,cholesterol
687.3964689282611,684.7462779907033,690.3650594174218,14814.769128042599,38066.15776,Montana,Limited_Exemption,diabetes
816.5190839520073,816.5190839520073,816.5190839520073,228612.74891119392,38066.15776,Montana,Limited_Exemption,hypertension
228.3969465600021,228.3969465600021,228.3969465600021,48169.241409382,38066.15776,Montana,Limited_Exemption,cholesterol
408.53646079711325,407.64081429857924,409.53350553037325,26264.955601865393,22391.85751,Nebraska,Limited_Exemption,diabetes
480.30534358951263,480.30534358951263,480.30534358951263,405305.24966515315,22391.85751,Nebraska,Limited_Exemption,hypertension
134.35114506000536,134.35114506000536,134.35114506000536,85398.7649796142,22391.85751,Nebraska,Limited_Exemption,cholesterol
1484.3857665253017,1479.4091050565976,1489.9521153898777,43813.47762373199,84529.26209,Nevada,Limited_Exemption,diabetes
1813.1526718304958,1813.1526718304958,1813.1526718304958,676103.6552342047,84529.26209,Nevada,Limited_Exemption,hypertension
507.17557253999985,507.17557253999985,507.17557253999985,142456.6230092137,84529.26209,Nevada,Limited_Exemption,cholesterol
417.33658698655563,416.07617837010173,418.74360004531525,19708.4587888394,22391.85751,New Hampshire,Limited_Exemption,diabetes
480.30534358951263,480.30534358951263,480.30534358951263,304129.2713762903,22391.85751,New Hampshire,Limited_Exemption,hypertension
134.3511450599981,134.3511450599981,134.3511450599981,64080.749487311994,22391.85751,New Hampshire,Limited_Exemption,cholesterol
3983.112098619604,3976.8693388768247,3990.0458814650374,129828.97809820161,218320.6107,New Jersey,Limited_Exemption,diabetes
4682.977099515032,4682.977099515032,4682.977099515032,2003443.9494017684,218320.6107,New Jersey,Limited_Exemption,hypertension
1309.9236642000033,1309.9236642000033,1309.9236642000033,422130.3304759579,218320.6107,New Jersey,Limited_Exemption,cholesterol
1820.1753701245234,1813.5003853021371,1827.6488664580938,28088.306717758493,102442.7481,New Mexico,Limited_Exemption,diabetes
2197.3969467449933,2197.3969467449933,2197.3969467449933,433442.12491659285,102442.7481,New Mexico,Limited_Exemption,hypertension
614.6564885999978,614.6564885999978,614.6564885999978,91327.27046737574,102442.7481,New Mexico,Limited_Exemption,cholesterol
20901.786614063603,20880.512598267334,20925.36637905102,281619.6210620883,1116234.097,New York,Limited_Exemption,diabetes
23943.221380650066,23943.221380650066,23943.221380650066,4345787.3127746275,1116234.097,New York,Limited_Exemption,hypertension
6697.404581999988,6697.404581999988,6697.404581999988,915667.5608856239,1116234.097,New York,Limited_Exemption,cholesterol
5077.966048911301,5069.676020555828,5087.177965047615,145136.67805877567,288295.1654,North Carolina,Limited_Exemption,diabetes
6183.93129782984,6183.93129782984,6183.93129782984,2239663.3151744287,288295.1654,North Carolina,Limited_Exemption,hypertension
1729.7709924000083,1729.7709924000083,1729.7709924000083,471902.30386618397,288295.1654,North Carolina,Limited_Exemption,cholesterol
165.99037732629768,165.68775107888774,166.32677960335565,10532.024045835931,8956.743003,North Dakota,Limited_Exemption,diabetes
192.1221374143497,192.1221374143497,192.1221374143497,162523.96158909774,8956.743003,North Dakota,Limited_Exemption,hypertension
53.740458018000936,53.740458018000936,53.740458018000936,34244.17919770287,8956.743003,North Dakota,Limited_Exemption,cholesterol
5062.558190754906,5055.703497551052,5070.165266390551,160778.463300239,273740.458,Ohio,Limited_Exemption,diabetes
5871.7328241001815,5871.7328241001815,5871.7328241001815,2481038.0872699786,273740.458,Ohio,Limited_Exemption,hypertension
1642.4427479999722,1642.4427479999722,1642.4427479999722,522760.53343815607,273740.458,Ohio,Limited_Exemption,cholesterol
1624.7589099206998,1621.542157025887,1628.3390495967556,53477.5829518821,95165.3944,Oklahoma,Limited_Exemption,diabetes
2041.2977098800475,2041.2977098800475,2041.2977098800475,825234.4088585523,95165.3944,Oklahoma,Limited_Exemption,hypertension
570.9923663999944,570.9923663999944,570.9923663999944,173878.82193340734,95165.3944,Oklahoma,Limited_Exemption,cholesterol
3676.363428817087,3670.2485670402284,3683.1570713336764,59259.38317653447,199287.5318,Oregon,Limited_Exemption,diabetes
4274.717557110009,4274.717557110009,4274.717557110009,914455.7279077396,199287.5318,Oregon,Limited_Exemption,hypertension
1195.7251908000035,1195.7251908000035,1195.7251908000035,192677.96273641338,199287.5318,Oregon,Limited_Exemption,cholesterol
5942.321386785159,5935.837727144537,5949.509675241559,178158.4448009423,317964.3766,Pennsylvania,Limited_Exemption,diabetes
6820.335878069978,6820.335878069978,6820.335878069978,2749235.6752688712,317964.3766,Pennsylvania,Limited_Exemption,hypertension
1907.7862595999613,1907.7862595999613,1907.7862595999613,579270.3931168525,317964.3766,Pennsylvania,Limited_Exemption,cholesterol
709.6281894628792,707.771091796737,711.6980518416948,15584.582885676058,37506.36132,Rhode Island,Limited_Exemption,diabetes
804.5114503139921,804.5114503139921,804.5114503139921,240492.05919684083,37506.36132,Rhode Island,Limited_Exemption,hypertension
225.03816791999998,225.03816791999998,225.03816791999998,50672.23989766211,37506.36132,Rhode Island,Limited_Exemption,cholesterol
260.47052334824,259.7333790121128,261.2931972129314,11755.06904323046,14554.70738,South Dakota,Limited_Exemption,diabetes
312.19847330098855,312.19847330098855,312.19847330098855,181397.26811718874,14554.70738,South Dakota,Limited_Exemption,hypertension
87.3282442799973,87.3282442799973,87.3282442799973,38220.8290681702,14554.70738,South Dakota,Limited_Exemption,cholesterol
660.7410076475753,659.3188001794767,662.3240567636036,45345.53320190536,36386.76845,Utah,Limited_Exemption,diabetes
780.4961832525441,780.4961832525441,780.4961832525441,699745.4301537994,36386.76845,Utah,Limited_Exemption,hypertension
218.32061070000054,218.32061070000054,218.32061070000054,147438.00033340923,36386.76845,Utah,Limited_Exemption,cholesterol
519.2991257474678,518.0048016648743,520.7411008748614,8976.639350854306,27430.02545,Vermont,Limited_Exemption,diabetes
588.3740459025139,588.3740459025139,588.3740459025139,138522.1855464947,27430.02545,Vermont,Limited_Exemption,hypertension
164.58015270000033,164.58015270000033,164.58015270000033,29186.948794077474,27430.02545,Vermont,Limited_Exemption,cholesterol
