median,lci,uci,current_uncontrolled,insurance_loss,state,scenario,disease
3247.344426890835,3247.344426890835,3247.344426890835,914455.7279077396,151391.348573,Oregon,Efficiency_based_Exemption,hypertension
908.3480914380052,908.3480914380052,908.3480914380052,192677.96273641338,151391.348573,Oregon,Efficiency_based_Exemption,cholesterol
5798.785032140426,5792.457984841831,5805.79968799537,178158.4448009423,310283.969474,Pennsylvania,Efficiency_based_Exemption,diabetes
6655.591145217419,6655.591145217419,6655.591145217419,2749235.6752688712,310283.969474,Pennsylvania,Efficiency_based_Exemption,hypertension
1861.703816844034,1861.703816844034,1861.703816844034,579270.3931168525,310283.969474,Pennsylvania,Efficiency_based_Exemption,cholesterol
439.7576482106624,438.60680201502635,441.04034501631725,15584.582885676058,23242.7480925,Rhode Island,Efficiency_based_Exemption,diabetes
498.55694658411085,498.55694658411085,498.55694658411085,240492.05919684083,23242.7480925,Rhode Island,Efficiency_based_Exemption,hypertension
139.45648855499894,139.45648855499894,139.45648855499894,50672.23989766211,23242.7480925,Rhode Island,Efficiency_based_Exemption,cholesterol
231.418041897462,230.7631175065184,232.1489559849386,11755.06904323046,12931.29771067,South Dakota,Efficiency_based_Exemption,diabetes
277.37633589387406,277.37633589387406,277.37633589387406,181397.26811718874,12931.29771067,South Dakota,Efficiency_based_Exemption,hypertension
77.58778626401909,77.58778626401909,77.58778626401909,38220.8290681702,12931.29771067,South Dakota,Efficiency_based_Exemption,cholesterol
556.1406235275208,554.9435624416485,557.4730637912196,45345.53320190536,30626.463106900002,Utah,Efficiency_based_Exemption,diabetes
656.9376336430432,656.9376336430432,656.9376336430432,699745.4301537994,30626.463106900002,Utah,Efficiency_based_Exemption,hypertension
183.75877864140784,183.75877864140784,183.75877864140784,147438.00033340923,30626.463106900002,Utah,Efficiency_based_Exemption,cholesterol
408.0207416384419,407.0037727164543,409.1537220956232,8976.639350854306,21552.162852499998,Vermont,Efficiency_based_Exemption,diabetes
462.29389318611356,462.29389318611356,462.29389318611356,138522.1855464947,21552.162852499998,Vermont,Efficiency_based_Exemption,hypertension
129.31297711500156,129.31297711500156,129.31297711500156,29186.948794077474,21552.162852499998,Vermont,Efficiency_based_Exemption,cholesterol
3128.011977659262,3123.9800750783606,3132.485549979807,118773.40519361517,170480.40717199998,Virginia,Efficiency_based_Exemption,diabetes
3656.8047338393517,3656.8047338393517,3656.8047338393517,1832840.8916921841,170480.40717199998,Virginia,Efficiency_based_Exemption,hypertension
1022.8824430319946,1022.8824430319946,1022.8824430319946,386183.86681139667,170480.40717199998,Virginia,Efficiency_based_Exemption,cholesterol
3166.1956727537254,3161.318926388307,3171.6113870526797,108971.61327796426,171706.361355,Washington,Efficiency_based_Exemption,diabetes
3683.101451064693,3683.101451064693,3683.101451064693,1681585.4401407405,171706.361355,Washington,Efficiency_based_Exemption,hypertension
1030.2381681299885,1030.2381681299885,1030.2381681299885,354313.98905975465,171706.361355,Washington,Efficiency_based_Exemption,cholesterol
1041.430044146071,1038.267386162855,1044.961289908561,23792.96533067625,56651.399494,West Virginia,Efficiency_based_Exemption,diabetes
1215.1725191462901,1215.1725191462901,1215.1725191462901,367158.9588729087,56651.399494,West Virginia,Efficiency_based_Exemption,hypertension
339.9083969640051,339.9083969640051,339.9083969640051,77361.25220399079,56651.399494,West Virginia,Efficiency_based_Exemption,cholesterol
2376.8036678734716,2374.1788956713303,2379.713819396875,81097.13712512747,127051.39945600001,Wisconsin,Efficiency_based_Exemption,diabetes
2725.2525183311664,2725.2525183311664,2725.2525183311664,1251443.0219442106,127051.39945600001,Wisconsin,Efficiency_based_Exemption,hypertension
762.3083967359853,762.3083967359853,762.3083967359853,263681.9745233621,127051.39945600001,Wisconsin,Efficiency_based_Exemption,cholesterol
