median,lci,uci,efficiency,failure_to_report,insurance_loss
12045.165075980709,2465.984399306367,24821.25307893391,0.51,0.86,8202056.6987374015
12185.22513500374,2494.658636507648,25109.87230078194,0.51,0.87,8297429.4510483015
12325.285194026772,2523.332873708816,25398.491522629964,0.51,0.88,8392802.203359202
12465.345253049862,2552.007110910211,25687.110744478105,0.51,0.89,8488174.955670102
12605.405312072951,2580.681348111268,25975.729966326136,0.51,0.9,8583547.707981002
6974.555162410368,1427.8877968141956,14372.33925040893,0.52,0.5,4749266.32634
7114.046265658573,1456.445552750616,14659.786035417244,0.52,0.51,4844251.6528668
7253.537368906778,1485.003308686687,14947.23282042544,0.52,0.52,4939236.9793936005
7393.028472154983,1513.5610646231014,15234.679605433525,0.52,0.53,5034222.305920401
7532.519575403247,1542.1188205594083,15522.126390441721,0.52,0.54,5129207.632447201
7672.010678651393,1570.6765764955928,15809.573175449916,0.52,0.55,5224192.958974001
7811.501781899657,1599.2343324318995,16097.019960458,0.52,0.56,5319178.2855008
7950.99288514792,1627.7920883683112,16384.46674546631,0.52,0.5700000000000001,5414163.6120276
8090.4839883960085,1656.3498443045044,16671.913530474503,0.52,0.58,5509148.9385544
8229.975091644272,1684.9076002408024,16959.360315482703,0.52,0.59,5604134.2650812
8369.466194892535,1713.4653561772227,17246.807100490787,0.52,0.6,5699119.591608
8508.957298140798,1742.0231121132967,17534.253885499093,0.52,0.61,5794104.9181348
8648.448401388887,1770.5808680497082,17821.700670507293,0.52,0.62,5889090.2446616
8787.939504637092,1799.1386239859014,18109.147455515376,0.52,0.63,5984075.5711884005
8927.430607885297,1827.6963799221996,18396.594240523573,0.52,0.64,6079060.897715201
9066.921711133502,1856.25413585862,18684.041025531773,0.52,0.65,6174046.224242001
9206.412814381765,1884.8118917948045,18971.487810539857,0.52,0.66,6269031.5507688
9345.90391762997,1913.3696477312246,19258.93459554817,0.52,0.67,6364016.8772956
9485.395020878175,1941.9274036672987,19546.38138055636,0.52,0.6799999999999999,6459002.2038223995
9624.886124126322,1970.485159603713,19833.828165564446,0.52,0.69,6553987.5303492
9764.377227374585,1999.042915540017,20121.274950572642,0.52,0.7,6648972.856876
9903.868330622732,2027.6006714762016,20408.72173558095,0.52,0.71,6743958.1834028
10043.359433870879,2056.1584274125084,20696.168520589148,0.52,0.72,6838943.5099296
10182.850537119142,2084.716183348806,20983.61530559723,0.52,0.73,6933928.8364564
10322.341640367405,2113.2739392851104,21271.06209060543,0.52,0.74,7028914.1629832005
10461.83274361561,2141.831695221295,21558.508875613737,0.52,0.75,7123899.48951
10601.323846863816,2170.3894511577123,21845.95566062171,0.52,0.76,7218884.8160368
10740.814950111962,2198.947207093792,22133.402445629796,0.52,0.77,7313870.1425636
10880.306053360167,2227.5049630302037,22420.849230638105,0.52,0.78,7408855.4690904
11019.79715660843,2256.0627189665074,22708.29601564619,0.52,0.79,7503840.7956172
11159.288259856636,2284.620474902692,22995.74280065438,0.52,0.8,7598826.122144001
11298.779363104899,2313.178230839112,23283.18958566258,0.52,0.81,7693811.448670801
11438.270466353162,2341.7359867754103,23570.636370670665,0.52,0.8200000000000001,7788796.775197601
11577.76156960125,2370.2937427116035,23858.08315567886,0.52,0.8300000000000001,7883782.101724401
11717.252672849572,2398.8514986479045,24145.529940687175,0.52,0.8400000000000001,7978767.428251201
11856.74377609766,2427.409254584316,24432.97672569537,0.52,0.8500000000000001,8073752.754778001
11996.234879345924,2455.9670105205096,24720.42351070345,0.52,0.86,8168738.0813048
12135.72598259413,2484.5247664568074,25007.870295711644,0.52,0.87,8263723.4078316
12275.217085842334,2513.0825223930005,25295.317080719957,0.52,0.88,8358708.7343584
12414.70818909054,2541.640278329299,25582.76386572804,0.52,0.89,8453694.0608852
12554.199292338744,2570.198034265716,25870.210650736237,0.52,0.9,8548679.387412
6946.10737366922,1422.0637335665817,14313.717408414435,0.53,0.5,4729895.037135
7085.029521142656,1450.5050082379023,14599.991756582915,0.53,0.51,4824492.937877701
7223.951668615977,1478.9462829092256,14886.266104751165,0.53,0.52,4919090.838620401
7362.873816089355,1507.3875575807763,15172.540452919417,0.53,0.53,5013688.7393631
7501.795963562734,1535.828832251989,15458.814801087783,0.53,0.54,5108286.640105801
7640.718111036054,1564.2701069233067,15745.089149256035,0.53,0.55,5202884.540848501
7779.640258509549,1592.7113815946332,16031.363497424401,0.53,0.56,5297482.441591201
7918.562405982986,1621.1526562659537,16317.637845592653,0.53,0.5700000000000001,5392080.342333901
8057.484553456365,1649.59393093728,16603.91219376102,0.53,0.58,5486678.2430766
8196.406700929743,1678.0352056085978,16890.18654192927,0.53,0.59,5581276.1438193
8335.328848403005,1706.4764802798077,17176.46089009752,0.53,0.6,5675874.044562
8474.2509958765,1734.9177549513581,17462.735238266003,0.53,0.61,5770471.9453047
8613.173143349937,1763.3590296226787,17749.00958643403,0.53,0.62,5865069.8460474005
8752.0952908232,1791.8003042938917,18035.28393460228,0.53,0.63,5959667.746790101
8891.017438296578,1820.2415789653257,18321.55828277076,0.53,0.64,6054265.6475328
9029.939585769956,1848.6828536366522,18607.832630939014,0.53,0.65,6148863.548275501
9168.861733243277,1877.1241283078564,18894.10697910715,0.53,0.66,6243461.449018201
9307.783880716714,1905.56540297918,19180.38132727552,0.53,0.67,6338059.349760901
9446.70602819015,1934.0066776505005,19466.655675443883,0.53,0.6799999999999999,6432657.2505036
9585.62817566347,1962.447952322051,19752.930023612138,0.53,0.69,6527255.1512463
9724.55032313685,1990.8892269932608,20039.2043717805,0.53,0.7,6621853.051989
9863.472470610228,2019.3305016645843,20325.478719948638,0.53,0.71,6716450.9527317
10002.394618083606,2047.7717763361377,20611.75306811712,0.53,0.72,6811048.8534744
10141.316765557043,2076.2130510072284,20898.027416285375,0.53,0.73,6905646.7542171
10280.238913030422,2104.654325678555,21184.301764453736,0.53,0.74,7000244.654959801
10419.161060503917,2133.095600349986,21470.57611262188,0.53,0.75,7094842.5557025
10558.083207977295,2161.5368750213092,21756.85046079013,0.53,0.76,7189440.4564452
10697.005355450558,2189.978149692633,22043.124808958608,0.53,0.77,7284038.357187901
10835.927502923994,2218.4194243639536,22329.39915712686,0.53,0.78,7378636.257930601
10974.849650397373,2246.8606990351636,22615.673505295,0.53,0.79,7473234.158673301
11113.771797870868,2275.3019737066006,22901.947853463367,0.53,0.8,7567832.059416001
11252.693945344246,2303.7432483780403,23188.222201631732,0.53,0.81,7662429.960158701
11391.616092817567,2332.184523049358,23474.4965498001,0.53,0.8200000000000001,7757027.860901401
11530.538240290887,2360.6257977204573,23760.77089796824,0.53,0.8300000000000001,7851625.761644102
11669.460387764208,2389.067072392005,24047.0452461366,0.53,0.8400000000000001,7946223.662386801
11808.382535237644,2417.5083470633253,24333.31959430497,0.53,0.8500000000000001,8040821.563129501
11947.304682711081,2445.9496217345354,24619.59394247322,0.53,0.86,8135419.463872201
12086.226830184518,2474.390896405859,24905.868290641472,0.53,0.87,8230017.3646149
12225.14897765778,2502.8321710774094,25192.142638809724,0.53,0.88,8324615.2653576005
12364.071125131159,2531.273445748503,25478.416986977976,0.53,0.89,8419213.1661003
12502.993272604479,2559.7147204199428,25764.691335146454,0.53,0.9,8513811.066843001
6917.659584928071,1416.239670319084,14255.095566420046,0.54,0.5,4710523.74793
7056.012776626565,1444.5644637255348,14540.197477748692,0.54,0.51,4804734.2228886
7194.365968325175,1472.889257131651,14825.299389077001,0.54,0.52,4898944.6978472
7332.719160023669,1501.2140505381133,15110.401300405421,0.54,0.53,4993155.1728058
7471.07235172228,1529.5388439444507,15395.503211733847,0.54,0.54,5087365.6477644
7609.425543420948,1557.8636373509073,15680.605123062154,0.54,0.55,5181576.122723
7747.778735119442,1586.1884307573696,15965.707034390687,0.54,0.56,5275786.5976816
7886.131926817936,1614.5132241638205,16250.808945718994,0.54,0.5700000000000001,5369997.0726402
8024.48511851643,1642.83801757005,16535.910857047413,0.54,0.58,5464207.547598799
8162.838310215098,1671.162810976399,16821.01276837572,0.54,0.59,5558418.022557399
8301.19150191365,1699.4876043828497,17106.114679704373,0.54,0.6,5652628.497516
8439.544693612203,1727.8123977891928,17391.21659103257,0.54,0.61,5746838.972474599
8577.897885310813,1756.1371911956494,17676.318502361104,0.54,0.62,5841049.4474332
8716.251077009307,1784.4619846019925,17961.420413689415,0.54,0.63,5935259.922391799
8854.604268707917,1812.786778008222,18246.522325017948,0.54,0.64,6029470.3973504
8992.957460406411,1841.1115714146786,18531.624236346368,0.54,0.65,6123680.872308999
9131.310652105138,1869.4363648211352,18816.726147674675,0.54,0.66,6217891.3472676
9269.663843803573,1897.7611582274783,19101.82805900321,0.54,0.67,6312101.8222262
9408.017035502184,1926.0859516339349,19386.92997033152,0.54,0.6799999999999999,6406312.297184799
9546.370227200736,1954.410745040278,19672.03188165994,0.54,0.69,6500522.772143399
9684.723418899288,1982.7355384466211,19957.13379298825,0.54,0.7,6594733.247101999
9823.076610597782,2011.0603318529643,20242.23570431667,0.54,0.71,6688943.722060599
9961.429802296334,2039.3851252594209,20527.337615644978,0.54,0.72,6783154.197019199
10099.782993995002,2067.7099186658775,20812.43952697351,0.54,0.73,6877364.671977799
10238.136185693555,2096.034712072107,21097.54143830193,0.54,0.74,6971575.146936399
10376.489377392048,2124.3595054785637,21382.64334963024,0.54,0.75,7065785.621894999
10514.842569090542,2152.684298884793,21667.745260958774,0.54,0.76,7159996.0968536
10653.195760789153,2181.0090922912495,21952.847172287085,0.54,0.77,7254206.571812199
10791.548952487763,2209.333885697706,22237.949083615506,0.54,0.78,7348417.0467708
10929.902144186373,2237.658679103936,22523.050994943813,0.54,0.79,7442627.521729399
11068.255335884867,2265.9834725103924,22808.15290627223,0.54,0.8,7536837.996688
11206.60852758342,2294.3082659168463,23093.254817600766,0.54,0.81,7631048.4716465995
11344.961719281913,2322.6330593233056,23378.35672892919,0.54,0.8200000000000001,7725258.9466052
11483.314910980524,2350.9578527295353,23663.4586402575,0.54,0.8300000000000001,7819469.4215638
11621.66810267925,2379.282646135989,23948.560551586033,0.54,0.8400000000000001,7913679.8965224
11760.021294377686,2407.6074395422215,24233.662462914453,0.54,0.8500000000000001,8007890.371481
11898.374486076296,2435.932232948678,24518.76437424276,0.54,0.86,8102100.846439599
12036.72767777479,2464.2570263551315,24803.866285571297,0.54,0.87,8196311.3213982
12175.0808694734,2492.5818197615913,25088.968196899605,0.54,0.88,8290521.796356799
12313.434061171894,2520.906613168048,25374.07010822803,0.54,0.89,8384732.2713154
12451.787252870563,2549.231406574161,25659.172019556336,0.54,0.9,8478942.746274
6889.211796186923,1410.4156070714644,14196.473724425883,0.55,0.5,4691152.458725
7026.996032110706,1438.623919212827,14480.403198914362,0.55,0.51,4784975.5078994995
7164.780268034374,1466.8322313541926,14764.332673402729,0.55,0.52,4878798.557074
7302.5645039580995,1495.0405434956688,15048.26214789143,0.55,0.53,4972621.6062485
7440.348739881883,1523.2488556370315,15332.191622379907,0.55,0.54,5066444.655423
7578.132975805551,1551.4571677786241,15616.12109686838,0.55,0.55,5160267.7045975
7715.917211729335,1579.6654799199869,15900.05057135709,0.55,0.56,5254090.753772
7853.70144765306,1607.873792061463,16183.980045845456,0.55,0.5700000000000001,5347913.8029465005
7991.485683576786,1636.0821042028258,16467.90952033393,0.55,0.58,5441736.852120999
8129.26991950057,1664.2904163441913,16751.838994822632,0.55,0.59,5535559.9012955
8267.054155424237,1692.498728485781,17035.76846931088,0.55,0.6,5629382.95047
8404.838391347963,1720.7070406271407,17319.697943799474,0.55,0.61,5723205.999644499
8542.622627271747,1748.9153527685094,17603.627418288066,0.55,0.62,5817029.048819
8680.406863195414,1777.123664909872,17887.55689277654,0.55,0.63,5910852.0979935
8818.191099119198,1805.3319770514618,18171.48636726513,0.55,0.64,6004675.147168
8955.975335042982,1833.5402891928275,18455.415841753605,0.55,0.65,6098498.1963425
9093.75957096665,1861.7486013341843,18739.345316242085,0.55,0.66,6192321.245517
9231.543806890491,1889.9569134756662,19023.274790730564,0.55,0.67,6286144.2946915
9369.328042814042,1918.165225617029,19307.204265219152,0.55,0.6799999999999999,6379967.343865999
9507.112278737943,1946.3735377586215,19591.133739707628,0.55,0.69,6473790.3930405
9644.896514661668,1974.5818498999843,19875.063214196103,0.55,0.7,6567613.442214999
9782.680750585394,2002.790162041344,20158.99268868481,0.55,0.71,6661436.491389499
9920.46498650912,2030.9984741828262,20442.922163173283,0.55,0.72,6755259.540564
10058.249222432845,2059.2067863241887,20726.85163766165,0.55,0.73,6849082.589738499
10196.033458356571,2087.4150984657786,21010.78111215035,0.55,0.74,6942905.638913
10333.817694280355,2115.6234106071383,21294.710586638834,0.55,0.75,7036728.6880875
10471.60193020408,2143.831722748501,21578.640061127197,0.55,0.76,7130551.737261999
10609.386166127748,2172.0400348899802,21862.56953561579,0.55,0.77,7224374.7864365
10747.170402051532,2200.2483470313455,22146.49901010438,0.55,0.78,7318197.835611
10884.954637975316,2228.456659172938,22430.428484592852,0.55,0.79,7412020.8847855
11022.738873898983,2256.6649713141874,22714.35795908133,0.55,0.8,7505843.93396
11160.523109822767,2284.873283455661,22998.287433569803,0.55,0.81,7599666.9831345
11298.307345746434,2313.0815955970234,23282.216908058395,0.55,0.8200000000000001,7693490.032309
11436.091581670218,2341.289907738392,23566.146382546875,0.55,0.8300000000000001,7787313.0814835
11573.875817594002,2369.4982198799817,23850.07585703535,0.55,0.8400000000000001,7881136.130658001
11711.660053517728,2397.7065320213414,24134.00533152383,0.55,0.8500000000000001,7974959.1798325
11849.44428944157,2425.9148441628176,24417.934806012305,0.55,0.86,8068782.229006999
11987.22852536512,2454.12315630418,24701.8642805009,0.55,0.87,8162605.2781815
12125.012761288905,2482.331468445776,24985.79375498937,0.55,0.88,8256428.3273559995
12262.796997212572,2510.5397805871416,25269.723229478073,0.55,0.89,8350251.3765305
12400.581233136298,2538.748092728504,25553.65270396655,0.55,0.9,8444074.425705
6860.764007445774,1404.5915438239638,14137.851882431387,0.56,0.5,4671781.16952
6997.979287594615,1432.6833747003461,14420.608920080147,0.56,0.51,4765216.7929104
7135.194567743514,1460.7752055768449,14703.36595772868,0.56,0.52,4858652.4163008
7272.40984789253,1488.8670364531108,14986.122995377209,0.56,0.53,4952088.0396912005
7409.625128041371,1516.9588673298394,15268.88003302586,0.56,0.54,5045523.6630816
7546.84040819027,1545.0506982062188,15551.637070674387,0.56,0.55,5138959.286472
7684.055688339053,1573.142529082604,15834.394108323153,0.56,0.56,5232394.9098624
7821.27096848801,1601.2343599589922,16117.151145971795,0.56,0.5700000000000001,5325830.533252801
7958.486248637026,1629.326190835491,16399.908183620555,0.56,0.58,5419266.1566432
8095.701528785983,1657.4180217119867,16682.665221269086,0.56,0.59,5512701.7800336
8232.916808934882,1685.5098525883718,16965.42225891773,0.56,0.6,5606137.403423999
8370.132089083781,1713.6016834648676,17248.179296566268,0.56,0.61,5699573.0268144
8507.34736923268,1741.6935143413664,17530.936334214908,0.56,0.62,5793008.6502048
8644.562649381638,1769.7853452178622,17813.69337186356,0.56,0.63,5886444.2735952
8781.777929530479,1797.8771760944744,18096.45040951209,0.56,0.64,5979879.8969856
8918.993209679378,1825.9690069708597,18379.20744716085,0.56,0.65,6073315.520376001
9056.208489828394,1854.0608378473526,18661.964484809494,0.56,0.66,6166751.1437664
9193.423769977235,1882.1526687238484,18944.721522458025,0.56,0.67,6260186.7671568
9330.639050126192,1910.2444996003471,19227.47856010679,0.56,0.6799999999999999,6353622.390547199
9467.85433027515,1938.3363304767295,19510.23559775532,0.56,0.69,6447058.0139376
9605.069610423932,1966.428161353228,19792.992635403967,0.56,0.7,6540493.637328
9742.284890572948,1994.5199922297268,20075.749673052498,0.56,0.71,6633929.2607184
9879.500170721905,2022.6118231061091,20358.50671070126,0.56,0.72,6727364.8841087995
10016.715450870688,2050.703653982611,20641.26374834979,0.56,0.73,6820800.5074992
10153.930731019587,2078.7954848591094,20924.020785998433,0.56,0.74,6914236.1308896
10291.146011168545,2106.887315735605,21206.777823647197,0.56,0.75,7007671.75428
10428.361291317502,2134.9791466119905,21489.534861295728,0.56,0.76,7101107.3776704
10565.57657146646,2163.070977488489,21772.291898944375,0.56,0.77,7194543.0010608
10702.7918516153,2191.162808364985,22055.04893659302,0.56,0.78,7287978.6244512005
10840.007131764258,2219.2546392415916,22337.805974241666,0.56,0.79,7381414.2478416
10977.222411913215,2247.34647011809,22620.5630118902,0.56,0.8,7474849.871232
11114.43769206194,2275.4383009944754,22903.32004953873,0.56,0.81,7568285.4946224
11251.652972210955,2303.530131870971,23186.07708718749,0.56,0.8200000000000001,7661721.118012801
11388.868252359855,2331.6219627474698,23468.834124836136,0.56,0.8300000000000001,7755156.741403201
11526.083532508812,2359.7137936238523,23751.591162484896,0.56,0.8400000000000001,7848592.3647936005
11663.29881265777,2387.805624500351,24034.348200133423,0.56,0.8500000000000001,7942027.988184
11800.514092806668,2415.8974553768467,24317.105237782078,0.56,0.86,8035463.6115744
11937.72937295551,2443.989286253345,24599.8622754306,0.56,0.87,8128899.2349648
12074.944653104467,2472.0811171297305,24882.61931307937,0.56,0.88,8222334.8583552
12212.159933253308,2500.172948006232,25165.376350727896,0.56,0.89,8315770.4817456
12349.375213402207,2528.2647788827253,25448.133388376427,0.56,0.9,8409206.105136
6832.316218704451,1398.7674805762365,14079.230040436889,0.5700000000000001,0.5,4652409.880315
6968.962543078524,1426.7428301876382,14360.814641245812,0.5700000000000001,0.51,4745458.0779213
7105.608867452713,1454.71817979927,14642.399242054518,0.5700000000000001,0.52,4838506.2755276
7242.255191826785,1482.693529410675,14923.983842863334,0.5700000000000001,0.53,4931554.4731339
7378.901516200975,1510.6688790223068,15205.568443672038,0.5700000000000001,0.54,5024602.6707402
7515.547840574989,1538.6442286337058,15487.15304448062,0.5700000000000001,0.55,5117650.8683465
7652.194164949062,1566.6195782453376,15768.737645289328,0.5700000000000001,0.56,5210699.065952801
7788.840489323193,1594.5949278567425,16050.322246098136,0.5700000000000001,0.5700000000000001,5303747.263559101
7925.4868136972655,1622.5702774682607,16331.90684690684,0.5700000000000001,0.58,5396795.4611654
8062.133138071338,1650.5456270800062,16613.49144771554,0.5700000000000001,0.59,5489843.6587717
8198.77946244547,1678.5209766914109,16895.076048524355,0.5700000000000001,0.6,5582891.856378
8335.425786819484,1706.4963263029292,17176.66064933305,0.5700000000000001,0.61,5675940.0539843
8472.072111193673,1734.4716759143341,17458.24525014176,0.5700000000000001,0.62,5768988.2515906
8608.718435567629,1762.4470255258495,17739.82985095069,0.5700000000000001,0.63,5862036.4491969
8745.364759941818,1790.4223751375948,18021.414451759392,0.5700000000000001,0.64,5955084.6468032
8882.011084315891,1818.3977247489995,18302.999052567975,0.5700000000000001,0.65,6048132.8444095
9018.657408689964,1846.3730743606372,18584.583653376794,0.5700000000000001,0.66,6141181.0420158
9155.303733064095,1874.3484239720392,18866.168254185497,0.5700000000000001,0.67,6234229.2396221
9291.950057438167,1902.3237735835576,19147.752854994196,0.5700000000000001,0.6799999999999999,6327277.437228399
9428.596381812356,1930.299123195076,19429.337455803125,0.5700000000000001,0.69,6420325.634834699
9565.242706186313,1958.2744728067078,19710.922056611824,0.5700000000000001,0.7,6513373.832441
9701.889030560444,1986.2498224181095,19992.50665742064,0.5700000000000001,0.71,6606422.0300473
9838.535354934575,2014.225172029625,20274.091258229342,0.5700000000000001,0.72,6699470.2276536
9975.181679308647,2042.2005216411433,20555.67585903804,0.5700000000000001,0.73,6792518.4252599
10111.828003682836,2070.1758712527753,20837.260459846857,0.5700000000000001,0.74,6885566.6228662
10248.47432805691,2098.1512208642935,21118.845060655447,0.5700000000000001,0.75,6978614.8204725
10385.120652430924,2126.1265704756984,21400.42966146415,0.5700000000000001,0.76,7071663.0180788
10521.766976804996,2154.10192008733,21682.01426227285,0.5700000000000001,0.77,7164711.2156851
10658.41330117907,2182.0772696988483,21963.598863081777,0.5700000000000001,0.78,7257759.4132914
10795.059625553142,2210.052619310367,22245.183463890477,0.5700000000000001,0.79,7350807.6108977
10931.705949927215,2238.0279689219956,22526.768064699292,0.5700000000000001,0.8,7443855.808504
11068.352274301404,2266.0033185334005,22808.352665507995,0.5700000000000001,0.81,7536904.006110301
11204.998598675476,2293.9786681449186,23089.937266316694,0.5700000000000001,0.8200000000000001,7629952.203716601
11341.644923049433,2321.9540177563235,23371.52186712551,0.5700000000000001,0.8300000000000001,7723000.401322901
11478.291247423622,2349.929367368069,23653.106467934213,0.5700000000000001,0.8400000000000001,7816048.598929201
11614.937571797636,2377.904716979474,23934.69106874291,0.5700000000000001,0.8500000000000001,7909096.796535501
11751.583896171767,2405.880066590986,24216.275669551724,0.5700000000000001,0.86,8002144.9941418
11888.23022054584,2433.8554162025102,24497.86027036043,0.5700000000000001,0.87,8095193.1917481
12024.87654492003,2461.8307658139124,24779.444871169133,0.5700000000000001,0.88,8188241.3893544
12161.522869294102,2489.8061154256575,25061.029471977945,0.5700000000000001,0.89,8281289.5869607
12298.169193668175,2517.7814650370624,25342.614072786644,0.5700000000000001,0.9,8374337.784567
6803.868429963302,1392.9434173283896,14020.608198442615,0.58,0.5,4633038.59111
6939.945798562665,1420.802285675268,14301.020362411602,0.58,0.51,4725699.362932201
7076.0231671619695,1448.661154021806,14581.432526380355,0.58,0.52,4818360.134754401
7212.100535761216,1476.5200223682361,14861.844690349115,0.58,0.53,4911020.906576601
7348.177904360462,1504.3788907148876,15142.256854318099,0.58,0.54,5003681.678398801
7484.255272959708,1532.2377590614255,15422.669018286853,0.58,0.55,5096342.450221001
7620.332641558896,1560.096627407847,15703.08118225561,0.58,0.56,5189003.222043201
7756.410010158201,1587.955495754385,15983.493346224483,0.58,0.5700000000000001,5281663.993865401
7892.487378757505,1615.81436410115,16263.90551019347,0.58,0.58,5374324.7656876
8028.564747356693,1643.673232447688,16544.31767416222,0.58,0.59,5466985.5375098
8164.642115956114,1671.5321007942316,16824.729838131207,0.58,0.6,5559646.309332
8300.719484555419,1699.39096914088,17105.142002100074,0.58,0.61,5652307.0811542
8436.796853154607,1727.2498374873046,17385.55416606872,0.58,0.62,5744967.8529764
8572.874221753795,1755.1087058338426,17665.966330037703,0.58,0.63,5837628.624798601
8708.951590353157,1782.967574180494,17946.37849400657,0.58,0.64,5930289.396620801
8845.028958952404,1810.8264425271511,18226.790657975333,0.58,0.65,6022950.168443001
8981.10632755165,1838.6853108736864,18507.202821944204,0.58,0.66,6115610.940265201
9117.183696150896,1866.5441792203378,18787.61498591307,0.58,0.67,6208271.712087401
9253.261064750142,1894.403047566762,19068.02714988183,0.58,0.6799999999999999,6300932.4839096
9389.338433349505,1922.2619159133,19348.439313850817,0.58,0.69,6393593.2557318
9525.415801948577,1950.120784260065,19628.851477819797,0.58,0.7,6486254.027554
9661.493170547998,1977.979652606603,19909.263641788555,0.58,0.71,6578914.7993762
9797.57053914736,2005.8385209531439,20189.675805757313,0.58,0.72,6671575.5711984
9933.647907746548,2033.6973892997953,20470.08796972618,0.58,0.73,6764236.3430206
10069.725276345736,2061.55625764622,20750.50013369505,0.58,0.74,6856897.1148428
10205.80264494504,2089.4151259927576,21030.912297663923,0.58,0.75,6949557.886665001
10341.880013544345,2117.273994339409,21311.324461632677,0.58,0.76,7042218.658487201
10477.957382143708,2145.1328626860604,21591.736625601665,0.58,0.77,7134879.430309401
10614.03475074278,2172.9917310326014,21872.148789570416,0.58,0.78,7227540.202131601
10750.112119342084,2200.850599379253,22152.560953539403,0.58,0.79,7320200.973953801
10886.189487941389,2228.7094677256773,22432.973117508274,0.58,0.8,7412861.745776001
11022.266856540635,2256.568336072215,22713.385281477033,0.58,0.81,7505522.5175982015
11158.344225139997,2284.4272044188638,22993.7974454459,0.58,0.8200000000000001,7598183.289420401
11294.421593739244,2312.286072765288,23274.209609414775,0.58,0.8300000000000001,7690844.061242601
11430.49896233849,2340.144941112059,23554.62177338353,0.58,0.8400000000000001,7783504.833064801
11566.576330937794,2368.0038094587103,23835.03393735229,0.58,0.8500000000000001,7876165.604887001
11702.65369953704,2395.862677805135,24115.44610132127,0.58,0.86,7968826.3767092
11838.731068136287,2423.72154615167,24395.85826529003,0.58,0.87,8061487.148531401
11974.808436735475,2451.5804144983213,24676.270429259013,0.58,0.88,8154147.920353601
12110.885805334721,2479.4392828447453,24956.68259322788,0.58,0.89,8246808.692175801
12246.963173933967,2507.2981511912894,25237.09475719664,0.58,0.9,8339469.463998001
6775.420641222154,1387.1193540808863,13961.986356448113,0.59,0.5,4613667.301905001
6910.92905404669,1414.8617411625603,14241.226083577272,0.59,0.51,4705940.647943101
7046.437466871052,1442.6041282441236,14520.465810706082,0.59,0.52,4798213.993981201
7181.945879695588,1470.346515325905,14799.705537835118,0.59,0.53,4890487.340019301
7317.454292519891,1498.0889024073492,15078.945264964046,0.59,0.54,4982760.686057401
7452.962705344544,1525.8312894890262,15358.184992092973,0.59,0.55,5075034.032095501
7588.471118168847,1553.5736765706943,15637.424719221788,0.59,0.56,5167307.3781336015
7723.979530993325,1581.3160636522546,15916.664446350936,0.59,0.5700000000000001,5259580.724171701
7859.487943817861,1609.0584507338122,16195.904173479976,0.59,0.58,5351854.0702098
7994.996356642165,1636.8008378155996,16475.143900608906,0.59,0.59,5444127.416247901
8130.504769466526,1664.5432248971572,16754.383627737716,0.59,0.6,5536400.762286001
8266.013182291179,1692.2856119787177,17033.62335486664,0.59,0.61,5628674.1083241
8401.521595115482,1720.0279990603888,17312.863081995794,0.59,0.62,5720947.454362201
8537.030007940019,1747.7703861419461,17592.102809124608,0.59,0.63,5813220.800400301
8672.53842076438,1775.5127732237336,17871.342536253647,0.59,0.64,5905494.146438401
8808.046833588975,1803.2551603050613,18150.582263382577,0.59,0.65,5997767.492476501
8943.555246413278,1830.9975473868517,18429.821990511726,0.59,0.66,6090040.838514601
9079.063659237756,1858.7399344684093,18709.06171764054,0.59,0.67,6182314.184552701
9214.572072062234,1886.4823215500833,18988.301444769462,0.59,0.6799999999999999,6274587.530590801
9350.080484886654,1914.2247086316406,19267.5411718985,0.59,0.69,6366860.8766289
9485.588897711074,1941.967095713428,19546.78089902743,0.59,0.7,6459134.222667
9621.097310535552,1969.7094827949857,19826.020626156467,0.59,0.71,6551407.568705101
9756.605723359855,1997.4518698764268,20105.260353285514,0.59,0.72,6643680.914743201
9892.114136184508,2025.1942569581038,20384.500080414324,0.59,0.73,6735954.2607813
10027.62254900887,2052.9366440397775,20663.73980754336,0.59,0.74,6828227.606819401
10163.130961833405,2080.679031121446,20942.979534672286,0.59,0.75,6920500.952857501
10298.639374657709,2108.4214182028954,21222.219261801096,0.59,0.76,7012774.298895601
10434.147787482245,2136.16380528468,21501.45898893025,0.59,0.77,7105047.6449337015
10569.656200306665,2163.906192366235,21780.698716059178,0.59,0.78,7197320.990971801
10705.164613131084,2191.6485794479086,22059.938443188214,0.59,0.79,7289594.337009901
10840.673025955504,2219.390966529469,22339.17817031703,0.59,0.8,7381867.6830480015
10976.181438779982,2247.1333536112506,22618.417897446187,0.59,0.81,7474141.029086102
11111.689851604402,2274.875740692811,22897.65762457511,0.59,0.8200000000000001,7566414.375124201
11247.19826442888,2302.618127774261,23176.89735170415,0.59,0.8300000000000001,7658687.7211623015
11382.706677253242,2330.360514855929,23456.137078832962,0.59,0.8400000000000001,7750961.067200402
11518.21509007772,2358.1029019376,23735.376805962,0.59,0.8500000000000001,7843234.413238502
11653.723502902198,2385.8452890192743,24014.616533090815,0.59,0.86,7935507.759276601
11789.231915726617,2413.5876761007185,24293.856260219964,0.59,0.87,8027781.105314701
11924.740328551095,2441.330063182506,24573.09598734878,0.59,0.88,8120054.451352801
12060.248741375632,2469.0724502640633,24852.335714477817,0.59,0.89,8212327.7973909015
12195.757154199877,2496.8148373456265,25131.575441606747,0.59,0.9,8304601.143429001
